phase duration (us),pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,400,3.65,1*threshold,6,126
50,400,3.65,1*threshold,6,129
50,400,3.65,1*threshold,6,131
50,400,3.65,1*threshold,6,134
50,400,3.65,1*threshold,6,136
50,400,3.65,1*threshold,6,139
50,400,3.65,1*threshold,6,141
50,400,3.65,1*threshold,6,144
50,400,3.65,1*threshold,6,146
50,400,3.65,1*threshold,6,149
50,400,3.65,1*threshold,6,151
50,400,3.65,1*threshold,6,154
50,400,3.65,1*threshold,6,156
50,400,3.65,1*threshold,6,159
50,400,3.65,1*threshold,6,161
50,400,3.65,1*threshold,6,164
50,400,3.65,1*threshold,6,166
50,400,3.65,1*threshold,6,169
50,400,3.65,1*threshold,6,171
50,400,3.65,1*threshold,6,174
50,400,3.65,1*threshold,6,176
50,400,3.65,1*threshold,6,179
50,400,3.65,1*threshold,6,181
50,400,3.65,1*threshold,6,184
50,400,3.65,1*threshold,6,186
50,400,3.65,1*threshold,6,189
50,400,3.65,1*threshold,6,191
50,400,3.65,1*threshold,6,194
50,400,3.65,1*threshold,6,196
50,400,3.65,1*threshold,6,199
50,400,3.65,1*threshold,6,201
50,400,3.65,1*threshold,6,204
50,400,3.65,1*threshold,6,206
50,400,3.65,1*threshold,6,209
50,400,3.65,1*threshold,6,211
50,400,3.65,1*threshold,6,214
50,400,3.65,1*threshold,6,216
50,400,3.65,1*threshold,6,219
50,400,3.65,1*threshold,6,221
50,400,3.65,1*threshold,6,224
50,400,3.65,1*threshold,6,226
50,400,3.65,1*threshold,6,229
50,400,3.65,1*threshold,6,231
50,400,3.65,1*threshold,6,234
50,400,3.65,1*threshold,6,236
50,400,3.65,1*threshold,6,239
50,400,3.65,1*threshold,6,241
50,400,3.65,1*threshold,6,244
50,400,3.65,1*threshold,6,246
50,400,3.65,1*threshold,6,249
50,400,3.65,1*threshold,6,251
50,400,3.65,1*threshold,6,254
50,400,3.65,1*threshold,6,256
50,400,3.65,1*threshold,6,259
50,400,3.65,1*threshold,6,261
50,400,3.65,1*threshold,6,264
50,400,3.65,1*threshold,6,266
50,400,3.65,1*threshold,6,269
50,400,3.65,1*threshold,6,271
50,400,3.65,1*threshold,6,274
50,400,3.65,1*threshold,6,276
50,400,3.65,1*threshold,6,279
50,400,3.65,1*threshold,6,281
50,400,3.65,1*threshold,6,284
50,400,3.65,1*threshold,6,286
50,400,3.65,1*threshold,6,289
50,400,3.65,1*threshold,6,291
50,400,3.65,1*threshold,6,294
50,400,3.65,1*threshold,6,296
50,400,3.65,1*threshold,7,1
50,400,3.65,1*threshold,7,4
50,400,3.65,1*threshold,7,6
50,400,3.65,1*threshold,7,9
50,400,3.65,1*threshold,7,11
50,400,3.65,1*threshold,7,14
50,400,3.65,1*threshold,7,16
50,400,3.65,1*threshold,7,19
50,400,3.65,1*threshold,7,21
50,400,3.65,1*threshold,7,24
50,400,3.65,1*threshold,7,26
50,400,3.65,1*threshold,7,29
50,400,3.65,1*threshold,7,31
50,400,3.65,1*threshold,7,34
50,400,3.65,1*threshold,7,36
50,400,3.65,1*threshold,7,39
50,400,3.65,1*threshold,7,41
50,400,3.65,1*threshold,7,44
50,400,3.65,1*threshold,7,46
50,400,3.65,1*threshold,7,49
50,400,3.65,1*threshold,7,51
50,400,3.65,1*threshold,7,54
50,400,3.65,1*threshold,7,56
50,400,3.65,1*threshold,7,59
50,400,3.65,1*threshold,7,61
50,400,3.65,1*threshold,7,64
50,400,3.65,1*threshold,7,66
50,400,3.65,1*threshold,7,69
50,400,3.65,1*threshold,7,71
50,400,3.65,1*threshold,7,74
50,400,3.65,1*threshold,7,76
50,400,3.65,1*threshold,7,79
50,400,3.65,1*threshold,7,81
50,400,3.65,1*threshold,7,84
50,400,3.65,1*threshold,7,86
50,400,3.65,1*threshold,7,89
50,400,3.65,1*threshold,7,91
50,400,3.65,1*threshold,7,94
50,400,3.65,1*threshold,7,96
50,400,3.65,1*threshold,7,99
50,400,3.65,1*threshold,7,101
50,400,3.65,1*threshold,7,104
50,400,3.65,1*threshold,7,106
50,400,3.65,1*threshold,7,109
50,400,3.65,1*threshold,7,111
50,400,3.65,1*threshold,7,114
50,400,3.65,1*threshold,7,116
50,400,3.65,1*threshold,7,119
50,400,3.65,1*threshold,7,121
50,400,3.65,1*threshold,7,124
50,400,3.65,1*threshold,7,126
50,400,3.65,1*threshold,7,129
50,400,3.65,1*threshold,7,131
50,400,3.65,1*threshold,7,134
50,400,3.65,1*threshold,7,136
50,400,3.65,1*threshold,7,139
50,400,3.65,1*threshold,7,141
50,400,3.65,1*threshold,7,144
50,400,3.65,1*threshold,7,146
50,400,3.65,1*threshold,7,149
50,400,3.65,1*threshold,7,151
50,400,3.65,1*threshold,7,154
50,400,3.65,1*threshold,7,156
50,400,3.65,1*threshold,7,159
50,400,3.65,1*threshold,7,161
50,400,3.65,1*threshold,7,164
50,400,3.65,1*threshold,7,166
50,400,3.65,1*threshold,7,169
50,400,3.65,1*threshold,7,171
50,400,3.65,1*threshold,7,174
50,400,3.65,1*threshold,7,176
50,400,3.65,1*threshold,7,179
50,400,3.65,1*threshold,7,181
50,400,3.65,1*threshold,7,184
50,400,3.65,1*threshold,7,186
50,400,3.65,1*threshold,7,189
50,400,3.65,1*threshold,7,191
50,400,3.65,1*threshold,7,194
50,400,3.65,1*threshold,7,196
50,400,3.65,1*threshold,7,199
50,400,3.65,1*threshold,7,201
50,400,3.65,1*threshold,7,204
50,400,3.65,1*threshold,7,206
50,400,3.65,1*threshold,7,209
50,400,3.65,1*threshold,7,211
50,400,3.65,1*threshold,7,214
50,400,3.65,1*threshold,7,216
50,400,3.65,1*threshold,7,219
50,400,3.65,1*threshold,7,221
50,400,3.65,1*threshold,7,224
50,400,3.65,1*threshold,7,226
50,400,3.65,1*threshold,7,229
50,400,3.65,1*threshold,7,231
50,400,3.65,1*threshold,7,234
50,400,3.65,1*threshold,7,236
50,400,3.65,1*threshold,7,239
50,400,3.65,1*threshold,7,241
50,400,3.65,1*threshold,7,244
50,400,3.65,1*threshold,7,246
50,400,3.65,1*threshold,7,249
50,400,3.65,1*threshold,7,251
50,400,3.65,1*threshold,7,254
50,400,3.65,1*threshold,7,256
50,400,3.65,1*threshold,7,259
50,400,3.65,1*threshold,7,261
50,400,3.65,1*threshold,7,264
50,400,3.65,1*threshold,7,266
50,400,3.65,1*threshold,7,269
50,400,3.65,1*threshold,7,271
50,400,3.65,1*threshold,7,274
50,400,3.65,1*threshold,7,276
50,400,3.65,1*threshold,7,279
50,400,3.65,1*threshold,7,281
50,400,3.65,1*threshold,7,284
50,400,3.65,1*threshold,7,286
50,400,3.65,1*threshold,7,289
50,400,3.65,1*threshold,7,291
50,400,3.65,1*threshold,7,294
50,400,3.65,1*threshold,7,296
50,400,3.65,1*threshold,8,1
50,400,3.65,1*threshold,8,4
50,400,3.65,1*threshold,8,6
50,400,3.65,1*threshold,8,9
50,400,3.65,1*threshold,8,11
50,400,3.65,1*threshold,8,14
50,400,3.65,1*threshold,8,16
50,400,3.65,1*threshold,8,19
50,400,3.65,1*threshold,8,21
50,400,3.65,1*threshold,8,24
50,400,3.65,1*threshold,8,26
50,400,3.65,1*threshold,8,29
50,400,3.65,1*threshold,8,31
50,400,3.65,1*threshold,8,34
50,400,3.65,1*threshold,8,36
50,400,3.65,1*threshold,8,39
50,400,3.65,1*threshold,8,41
50,400,3.65,1*threshold,8,44
50,400,3.65,1*threshold,8,46
50,400,3.65,1*threshold,8,49
50,400,3.65,1*threshold,8,51
50,400,3.65,1*threshold,8,54
50,400,3.65,1*threshold,8,56
50,400,3.65,1*threshold,8,59
50,400,3.65,1*threshold,8,61
50,400,3.65,1*threshold,8,64
50,400,3.65,1*threshold,8,66
50,400,3.65,1*threshold,8,69
50,400,3.65,1*threshold,8,71
50,400,3.65,1*threshold,8,74
50,400,3.65,1*threshold,8,76
50,400,3.65,1*threshold,8,79
50,400,3.65,1*threshold,8,81
50,400,3.65,1*threshold,8,84
50,400,3.65,1*threshold,8,86
50,400,3.65,1*threshold,8,89
50,400,3.65,1*threshold,8,91
50,400,3.65,1*threshold,8,94
50,400,3.65,1*threshold,8,96
50,400,3.65,1*threshold,8,99
50,400,3.65,1*threshold,8,101
50,400,3.65,1*threshold,8,104
50,400,3.65,1*threshold,8,106
50,400,3.65,1*threshold,8,109
50,400,3.65,1*threshold,8,111
50,400,3.65,1*threshold,8,114
50,400,3.65,1*threshold,8,116
50,400,3.65,1*threshold,8,119
50,400,3.65,1*threshold,8,121
50,400,3.65,1*threshold,8,124
50,400,3.65,1*threshold,8,126
50,400,3.65,1*threshold,8,129
50,400,3.65,1*threshold,8,131
50,400,3.65,1*threshold,8,134
50,400,3.65,1*threshold,8,136
50,400,3.65,1*threshold,8,139
50,400,3.65,1*threshold,8,141
50,400,3.65,1*threshold,8,144
50,400,3.65,1*threshold,8,146
50,400,3.65,1*threshold,8,149
50,400,3.65,1*threshold,8,151
50,400,3.65,1*threshold,8,154
50,400,3.65,1*threshold,8,156
50,400,3.65,1*threshold,8,159
50,400,3.65,1*threshold,8,161
50,400,3.65,1*threshold,8,164
50,400,3.65,1*threshold,8,166
50,400,3.65,1*threshold,8,169
50,400,3.65,1*threshold,8,171
50,400,3.65,1*threshold,8,174
50,400,3.65,1*threshold,8,176
50,400,3.65,1*threshold,8,179
50,400,3.65,1*threshold,8,181
50,400,3.65,1*threshold,8,184
50,400,3.65,1*threshold,8,186
50,400,3.65,1*threshold,8,189
50,400,3.65,1*threshold,8,191
50,400,3.65,1*threshold,8,194
50,400,3.65,1*threshold,8,196
50,400,3.65,1*threshold,8,199
50,400,3.65,1*threshold,8,201
50,400,3.65,1*threshold,8,204
50,400,3.65,1*threshold,8,206
50,400,3.65,1*threshold,8,209
50,400,3.65,1*threshold,8,211
50,400,3.65,1*threshold,8,214
50,400,3.65,1*threshold,8,216
50,400,3.65,1*threshold,8,219
50,400,3.65,1*threshold,8,221
50,400,3.65,1*threshold,8,224
50,400,3.65,1*threshold,8,226
50,400,3.65,1*threshold,8,229
50,400,3.65,1*threshold,8,231
50,400,3.65,1*threshold,8,234
50,400,3.65,1*threshold,8,236
50,400,3.65,1*threshold,8,239
50,400,3.65,1*threshold,8,241
50,400,3.65,1*threshold,8,244
50,400,3.65,1*threshold,8,246
50,400,3.65,1*threshold,8,249
50,400,3.65,1*threshold,8,251
50,400,3.65,1*threshold,8,254
50,400,3.65,1*threshold,8,256
50,400,3.65,1*threshold,8,259
50,400,3.65,1*threshold,8,261
50,400,3.65,1*threshold,8,264
50,400,3.65,1*threshold,8,266
50,400,3.65,1*threshold,8,269
50,400,3.65,1*threshold,8,271
50,400,3.65,1*threshold,8,274
50,400,3.65,1*threshold,8,276
50,400,3.65,1*threshold,8,279
50,400,3.65,1*threshold,8,281
50,400,3.65,1*threshold,8,284
50,400,3.65,1*threshold,8,286
50,400,3.65,1*threshold,8,289
50,400,3.65,1*threshold,8,291
50,400,3.65,1*threshold,8,294
50,400,3.65,1*threshold,8,296
50,400,3.65,1*threshold,9,1
50,400,3.65,1*threshold,9,4
50,400,3.65,1*threshold,9,6
50,400,3.65,1*threshold,9,9
50,400,3.65,1*threshold,9,11
50,400,3.65,1*threshold,9,14
50,400,3.65,1*threshold,9,16
50,400,3.65,1*threshold,9,19
50,400,3.65,1*threshold,9,21
50,400,3.65,1*threshold,9,24
50,400,3.65,1*threshold,9,26
50,400,3.65,1*threshold,9,29
50,400,3.65,1*threshold,9,31
50,400,3.65,1*threshold,9,34
50,400,3.65,1*threshold,9,36
50,400,3.65,1*threshold,9,39
50,400,3.65,1*threshold,9,41
50,400,3.65,1*threshold,9,44
50,400,3.65,1*threshold,9,46
50,400,3.65,1*threshold,9,49
50,400,3.65,1*threshold,9,51
50,400,3.65,1*threshold,9,54
50,400,3.65,1*threshold,9,56
50,400,3.65,1*threshold,9,59
50,400,3.65,1*threshold,9,61
50,400,3.65,1*threshold,9,64
50,400,3.65,1*threshold,9,66
50,400,3.65,1*threshold,9,69
50,400,3.65,1*threshold,9,71
50,400,3.65,1*threshold,9,74
50,400,3.65,1*threshold,9,76
50,400,3.65,1*threshold,9,79
50,400,3.65,1*threshold,9,81
50,400,3.65,1*threshold,9,84
50,400,3.65,1*threshold,9,86
50,400,3.65,1*threshold,9,89
50,400,3.65,1*threshold,9,91
50,400,3.65,1*threshold,9,94
50,400,3.65,1*threshold,9,96
50,400,3.65,1*threshold,9,99
50,400,3.65,1*threshold,9,101
50,400,3.65,1*threshold,9,104
50,400,3.65,1*threshold,9,106
50,400,3.65,1*threshold,9,109
50,400,3.65,1*threshold,9,111
50,400,3.65,1*threshold,9,114
50,400,3.65,1*threshold,9,116
50,400,3.65,1*threshold,9,119
50,400,3.65,1*threshold,9,121
50,400,3.65,1*threshold,9,124
50,400,3.65,1*threshold,9,126
50,400,3.65,1*threshold,9,129
50,400,3.65,1*threshold,9,131
50,400,3.65,1*threshold,9,134
50,400,3.65,1*threshold,9,136
50,400,3.65,1*threshold,9,139
50,400,3.65,1*threshold,9,141
50,400,3.65,1*threshold,9,144
50,400,3.65,1*threshold,9,146
50,400,3.65,1*threshold,9,149
50,400,3.65,1*threshold,9,151
50,400,3.65,1*threshold,9,154
50,400,3.65,1*threshold,9,156
50,400,3.65,1*threshold,9,159
50,400,3.65,1*threshold,9,161
50,400,3.65,1*threshold,9,164
50,400,3.65,1*threshold,9,166
50,400,3.65,1*threshold,9,169
50,400,3.65,1*threshold,9,171
50,400,3.65,1*threshold,9,174
50,400,3.65,1*threshold,9,176
50,400,3.65,1*threshold,9,179
50,400,3.65,1*threshold,9,181
50,400,3.65,1*threshold,9,184
50,400,3.65,1*threshold,9,186
50,400,3.65,1*threshold,9,189
50,400,3.65,1*threshold,9,191
50,400,3.65,1*threshold,9,194
50,400,3.65,1*threshold,9,196
50,400,3.65,1*threshold,9,199
50,400,3.65,1*threshold,9,201
50,400,3.65,1*threshold,9,204
50,400,3.65,1*threshold,9,206
50,400,3.65,1*threshold,9,209
50,400,3.65,1*threshold,9,211
50,400,3.65,1*threshold,9,214
50,400,3.65,1*threshold,9,216
50,400,3.65,1*threshold,9,219
50,400,3.65,1*threshold,9,221
50,400,3.65,1*threshold,9,224
50,400,3.65,1*threshold,9,226
50,400,3.65,1*threshold,9,229
50,400,3.65,1*threshold,9,231
50,400,3.65,1*threshold,9,234
50,400,3.65,1*threshold,9,236
50,400,3.65,1*threshold,9,239
50,400,3.65,1*threshold,9,241
50,400,3.65,1*threshold,9,244
50,400,3.65,1*threshold,9,246
50,400,3.65,1*threshold,9,249
50,400,3.65,1*threshold,9,251
50,400,3.65,1*threshold,9,254
50,400,3.65,1*threshold,9,256
50,400,3.65,1*threshold,9,259
50,400,3.65,1*threshold,9,261
50,400,3.65,1*threshold,9,264
50,400,3.65,1*threshold,9,266
50,400,3.65,1*threshold,9,269
50,400,3.65,1*threshold,9,271
50,400,3.65,1*threshold,9,274
50,400,3.65,1*threshold,9,276
50,400,3.65,1*threshold,9,279
50,400,3.65,1*threshold,9,281
50,400,3.65,1*threshold,9,284
50,400,3.65,1*threshold,9,286
50,400,3.65,1*threshold,9,289
50,400,3.65,1*threshold,9,291
50,400,3.65,1*threshold,9,294
50,400,3.65,1*threshold,9,296
50,400,3.65,1*threshold,10,1
50,400,3.65,1*threshold,10,4
50,400,3.65,1*threshold,10,6
50,400,3.65,1*threshold,10,9
50,400,3.65,1*threshold,10,11
50,400,3.65,1*threshold,10,14
50,400,3.65,1*threshold,10,16
50,400,3.65,1*threshold,10,19
50,400,3.65,1*threshold,10,21
50,400,3.65,1*threshold,10,24
50,400,3.65,1*threshold,10,26
50,400,3.65,1*threshold,10,29
50,400,3.65,1*threshold,10,31
50,400,3.65,1*threshold,10,34
50,400,3.65,1*threshold,10,36
50,400,3.65,1*threshold,10,39
50,400,3.65,1*threshold,10,41
50,400,3.65,1*threshold,10,44
50,400,3.65,1*threshold,10,46
50,400,3.65,1*threshold,10,49
50,400,3.65,1*threshold,10,51
50,400,3.65,1*threshold,10,54
50,400,3.65,1*threshold,10,56
50,400,3.65,1*threshold,10,59
50,400,3.65,1*threshold,10,61
50,400,3.65,1*threshold,10,64
50,400,3.65,1*threshold,10,66
50,400,3.65,1*threshold,10,69
50,400,3.65,1*threshold,10,71
50,400,3.65,1*threshold,10,74
50,400,3.65,1*threshold,10,76
50,400,3.65,1*threshold,10,79
50,400,3.65,1*threshold,10,81
50,400,3.65,1*threshold,10,84
50,400,3.65,1*threshold,10,86
50,400,3.65,1*threshold,10,89
50,400,3.65,1*threshold,10,91
50,400,3.65,1*threshold,10,94
50,400,3.65,1*threshold,10,96
50,400,3.65,1*threshold,10,99
50,400,3.65,1*threshold,10,101
50,400,3.65,1*threshold,10,104
50,400,3.65,1*threshold,10,106
50,400,3.65,1*threshold,10,109
50,400,3.65,1*threshold,10,111
50,400,3.65,1*threshold,10,114
50,400,3.65,1*threshold,10,116
50,400,3.65,1*threshold,10,119
50,400,3.65,1*threshold,10,121
50,400,3.65,1*threshold,10,124
50,400,3.65,1*threshold,10,126
50,400,3.65,1*threshold,10,129
50,400,3.65,1*threshold,10,131
50,400,3.65,1*threshold,10,134
50,400,3.65,1*threshold,10,136
50,400,3.65,1*threshold,10,139
50,400,3.65,1*threshold,10,141
50,400,3.65,1*threshold,10,144
50,400,3.65,1*threshold,10,146
50,400,3.65,1*threshold,10,149
50,400,3.65,1*threshold,10,151
50,400,3.65,1*threshold,10,154
50,400,3.65,1*threshold,10,156
50,400,3.65,1*threshold,10,159
50,400,3.65,1*threshold,10,161
50,400,3.65,1*threshold,10,164
50,400,3.65,1*threshold,10,166
50,400,3.65,1*threshold,10,169
50,400,3.65,1*threshold,10,171
50,400,3.65,1*threshold,10,174
50,400,3.65,1*threshold,10,176
50,400,3.65,1*threshold,10,179
50,400,3.65,1*threshold,10,181
50,400,3.65,1*threshold,10,184
50,400,3.65,1*threshold,10,186
50,400,3.65,1*threshold,10,189
50,400,3.65,1*threshold,10,191
50,400,3.65,1*threshold,10,194
50,400,3.65,1*threshold,10,196
50,400,3.65,1*threshold,10,199
50,400,3.65,1*threshold,10,201
50,400,3.65,1*threshold,10,204
50,400,3.65,1*threshold,10,206
50,400,3.65,1*threshold,10,209
50,400,3.65,1*threshold,10,211
50,400,3.65,1*threshold,10,214
50,400,3.65,1*threshold,10,216
50,400,3.65,1*threshold,10,219
50,400,3.65,1*threshold,10,221
50,400,3.65,1*threshold,10,224
50,400,3.65,1*threshold,10,226
50,400,3.65,1*threshold,10,229
50,400,3.65,1*threshold,10,231
50,400,3.65,1*threshold,10,234
50,400,3.65,1*threshold,10,236
50,400,3.65,1*threshold,10,239
50,400,3.65,1*threshold,10,241
50,400,3.65,1*threshold,10,244
50,400,3.65,1*threshold,10,246
50,400,3.65,1*threshold,10,249
50,400,3.65,1*threshold,10,251
50,400,3.65,1*threshold,10,254
50,400,3.65,1*threshold,10,256
50,400,3.65,1*threshold,10,259
50,400,3.65,1*threshold,10,261
50,400,3.65,1*threshold,10,264
50,400,3.65,1*threshold,10,266
50,400,3.65,1*threshold,10,269
50,400,3.65,1*threshold,10,271
50,400,3.65,1*threshold,10,274
50,400,3.65,1*threshold,10,276
50,400,3.65,1*threshold,10,279
50,400,3.65,1*threshold,10,281
50,400,3.65,1*threshold,10,284
50,400,3.65,1*threshold,10,286
50,400,3.65,1*threshold,10,289
50,400,3.65,1*threshold,10,291
50,400,3.65,1*threshold,10,294
50,400,3.65,1*threshold,10,296
50,400,3.65,1*threshold,11,1
50,400,3.65,1*threshold,11,4
50,400,3.65,1*threshold,11,6
50,400,3.65,1*threshold,11,9
50,400,3.65,1*threshold,11,11
50,400,3.65,1*threshold,11,14
50,400,3.65,1*threshold,11,16
50,400,3.65,1*threshold,11,19
50,400,3.65,1*threshold,11,21
50,400,3.65,1*threshold,11,24
50,400,3.65,1*threshold,11,26
50,400,3.65,1*threshold,11,29
50,400,3.65,1*threshold,11,31
50,400,3.65,1*threshold,11,34
50,400,3.65,1*threshold,11,36
50,400,3.65,1*threshold,11,39
50,400,3.65,1*threshold,11,41
50,400,3.65,1*threshold,11,44
50,400,3.65,1*threshold,11,46
50,400,3.65,1*threshold,11,49
50,400,3.65,1*threshold,11,51
50,400,3.65,1*threshold,11,54
50,400,3.65,1*threshold,11,56
50,400,3.65,1*threshold,11,59
50,400,3.65,1*threshold,11,61
50,400,3.65,1*threshold,11,64
50,400,3.65,1*threshold,11,66
50,400,3.65,1*threshold,11,69
50,400,3.65,1*threshold,11,71
50,400,3.65,1*threshold,11,74
50,400,3.65,1*threshold,11,76
50,400,3.65,1*threshold,11,79
50,400,3.65,1*threshold,11,81
50,400,3.65,1*threshold,11,84
50,400,3.65,1*threshold,11,86
50,400,3.65,1*threshold,11,89
50,400,3.65,1*threshold,11,91
50,400,3.65,1*threshold,11,94
50,400,3.65,1*threshold,11,96
50,400,3.65,1*threshold,11,99
50,400,3.65,1*threshold,11,101
50,400,3.65,1*threshold,11,104
50,400,3.65,1*threshold,11,106
50,400,3.65,1*threshold,11,109
50,400,3.65,1*threshold,11,111
50,400,3.65,1*threshold,11,114
50,400,3.65,1*threshold,11,116
50,400,3.65,1*threshold,11,119
50,400,3.65,1*threshold,11,121
50,400,3.65,1*threshold,11,124
50,400,3.65,1*threshold,11,126
50,400,3.65,1*threshold,11,129
50,400,3.65,1*threshold,11,131
50,400,3.65,1*threshold,11,134
50,400,3.65,1*threshold,11,136
50,400,3.65,1*threshold,11,139
50,400,3.65,1*threshold,11,141
50,400,3.65,1*threshold,11,144
50,400,3.65,1*threshold,11,146
50,400,3.65,1*threshold,11,149
50,400,3.65,1*threshold,11,151
50,400,3.65,1*threshold,11,154
50,400,3.65,1*threshold,11,156
50,400,3.65,1*threshold,11,159
50,400,3.65,1*threshold,11,161
50,400,3.65,1*threshold,11,164
50,400,3.65,1*threshold,11,166
50,400,3.65,1*threshold,11,169
50,400,3.65,1*threshold,11,171
50,400,3.65,1*threshold,11,174
50,400,3.65,1*threshold,11,176
50,400,3.65,1*threshold,11,179
50,400,3.65,1*threshold,11,181
50,400,3.65,1*threshold,11,184
50,400,3.65,1*threshold,11,186
50,400,3.65,1*threshold,11,189
50,400,3.65,1*threshold,11,191
50,400,3.65,1*threshold,11,194
50,400,3.65,1*threshold,11,196
50,400,3.65,1*threshold,11,199
50,400,3.65,1*threshold,11,201
50,400,3.65,1*threshold,11,204
50,400,3.65,1*threshold,11,206
50,400,3.65,1*threshold,11,209
50,400,3.65,1*threshold,11,211
50,400,3.65,1*threshold,11,214
50,400,3.65,1*threshold,11,216
50,400,3.65,1*threshold,11,219
50,400,3.65,1*threshold,11,221
50,400,3.65,1*threshold,11,224
50,400,3.65,1*threshold,11,226
50,400,3.65,1*threshold,11,229
50,400,3.65,1*threshold,11,231
50,400,3.65,1*threshold,11,234
50,400,3.65,1*threshold,11,236
50,400,3.65,1*threshold,11,239
50,400,3.65,1*threshold,11,241
50,400,3.65,1*threshold,11,244
50,400,3.65,1*threshold,11,246
50,400,3.65,1*threshold,11,249
50,400,3.65,1*threshold,11,251
50,400,3.65,1*threshold,11,254
50,400,3.65,1*threshold,11,256
50,400,3.65,1*threshold,11,259
50,400,3.65,1*threshold,11,261
50,400,3.65,1*threshold,11,264
50,400,3.65,1*threshold,11,266
50,400,3.65,1*threshold,11,269
50,400,3.65,1*threshold,11,271
50,400,3.65,1*threshold,11,274
50,400,3.65,1*threshold,11,276
50,400,3.65,1*threshold,11,279
50,400,3.65,1*threshold,11,281
50,400,3.65,1*threshold,11,284
50,400,3.65,1*threshold,11,286
50,400,3.65,1*threshold,11,289
50,400,3.65,1*threshold,11,291
50,400,3.65,1*threshold,11,294
50,400,3.65,1*threshold,11,296
50,400,3.65,1*threshold,12,1
50,400,3.65,1*threshold,12,4
50,400,3.65,1*threshold,12,6
50,400,3.65,1*threshold,12,9
50,400,3.65,1*threshold,12,11
50,400,3.65,1*threshold,12,14
50,400,3.65,1*threshold,12,16
50,400,3.65,1*threshold,12,19
50,400,3.65,1*threshold,12,21
50,400,3.65,1*threshold,12,24
50,400,3.65,1*threshold,12,26
50,400,3.65,1*threshold,12,29
50,400,3.65,1*threshold,12,31
50,400,3.65,1*threshold,12,34
50,400,3.65,1*threshold,12,36
50,400,3.65,1*threshold,12,39
50,400,3.65,1*threshold,12,41
50,400,3.65,1*threshold,12,44
50,400,3.65,1*threshold,12,46
50,400,3.65,1*threshold,12,49
50,400,3.65,1*threshold,12,51
50,400,3.65,1*threshold,12,54
50,400,3.65,1*threshold,12,56
50,400,3.65,1*threshold,12,59
50,400,3.65,1*threshold,12,61
50,400,3.65,1*threshold,12,64
50,400,3.65,1*threshold,12,66
50,400,3.65,1*threshold,12,69
50,400,3.65,1*threshold,12,71
50,400,3.65,1*threshold,12,74
50,400,3.65,1*threshold,12,76
50,400,3.65,1*threshold,12,79
50,400,3.65,1*threshold,12,81
50,400,3.65,1*threshold,12,84
50,400,3.65,1*threshold,12,86
50,400,3.65,1*threshold,12,89
50,400,3.65,1*threshold,12,91
50,400,3.65,1*threshold,12,94
50,400,3.65,1*threshold,12,96
50,400,3.65,1*threshold,12,99
50,400,3.65,1*threshold,12,101
50,400,3.65,1*threshold,12,104
50,400,3.65,1*threshold,12,106
50,400,3.65,1*threshold,12,109
50,400,3.65,1*threshold,12,111
50,400,3.65,1*threshold,12,114
50,400,3.65,1*threshold,12,116
50,400,3.65,1*threshold,12,119
50,400,3.65,1*threshold,12,121
50,400,3.65,1*threshold,12,124
50,400,3.65,1*threshold,12,126
50,400,3.65,1*threshold,12,129
50,400,3.65,1*threshold,12,131
50,400,3.65,1*threshold,12,134
50,400,3.65,1*threshold,12,136
50,400,3.65,1*threshold,12,139
50,400,3.65,1*threshold,12,141
50,400,3.65,1*threshold,12,144
50,400,3.65,1*threshold,12,146
50,400,3.65,1*threshold,12,149
50,400,3.65,1*threshold,12,151
50,400,3.65,1*threshold,12,154
50,400,3.65,1*threshold,12,156
50,400,3.65,1*threshold,12,159
50,400,3.65,1*threshold,12,161
50,400,3.65,1*threshold,12,164
50,400,3.65,1*threshold,12,166
50,400,3.65,1*threshold,12,169
50,400,3.65,1*threshold,12,171
50,400,3.65,1*threshold,12,174
50,400,3.65,1*threshold,12,176
50,400,3.65,1*threshold,12,179
50,400,3.65,1*threshold,12,181
50,400,3.65,1*threshold,12,184
50,400,3.65,1*threshold,12,186
50,400,3.65,1*threshold,12,189
50,400,3.65,1*threshold,12,191
50,400,3.65,1*threshold,12,194
