model_name,neuron_number,duration,spikes
briaire_05,194,0.11108,0.042325999999999996
briaire_05,194,0.11108,0.043325999999999996
briaire_05,194,0.11108,0.044326
briaire_05,194,0.11108,0.045326
briaire_05,194,0.11108,0.046326
briaire_05,194,0.11108,0.047326
briaire_05,194,0.11108,0.048326
briaire_05,194,0.11108,0.049325999999999995
briaire_05,194,0.11108,0.050325999999999996
briaire_05,194,0.11108,0.051326
briaire_05,194,0.11108,0.052326
briaire_05,194,0.11108,0.053326
briaire_05,194,0.11108,0.054326
briaire_05,194,0.11108,0.055326
briaire_05,194,0.11108,0.056325999999999994
briaire_05,194,0.11108,0.057325999999999995
briaire_05,194,0.11108,0.058325999999999996
briaire_05,194,0.11108,0.059326
briaire_05,194,0.11108,0.060326
briaire_05,194,0.11108,0.061326
briaire_05,194,0.11108,0.062326
briaire_05,194,0.11108,0.063326
briaire_05,194,0.11108,0.064326
briaire_05,194,0.11108,0.065326
briaire_05,194,0.11108,0.066326
briaire_05,194,0.11108,0.067326
briaire_05,194,0.11108,0.068326
briaire_05,194,0.11108,0.069326
briaire_05,194,0.11108,0.070326
briaire_05,194,0.11108,0.071326
briaire_05,194,0.11108,0.072326
briaire_05,194,0.11108,0.073326
briaire_05,194,0.11108,0.074326
briaire_05,194,0.11108,0.07532599999999999
briaire_05,194,0.11108,0.07632599999999999
briaire_05,194,0.11108,0.07732599999999999
briaire_05,194,0.11108,0.07832599999999999
briaire_05,194,0.11108,0.079326
briaire_05,194,0.11108,0.080326
briaire_05,194,0.11108,0.081326
briaire_05,194,0.11108,0.082326
briaire_05,194,0.11108,0.083326
briaire_05,194,0.11108,0.084326
briaire_05,194,0.11108,0.085326
briaire_05,194,0.11108,0.086326
briaire_05,194,0.11108,0.087326
briaire_05,194,0.11108,0.088326
briaire_05,194,0.11108,0.089326
briaire_05,194,0.11108,0.09032599999999999
briaire_05,194,0.11108,0.09132599999999999
briaire_05,194,0.11108,0.09232599999999999
briaire_05,194,0.11108,0.09332599999999999
briaire_05,194,0.11108,0.094326
briaire_05,194,0.11108,0.095326
briaire_05,194,0.11108,0.096326
briaire_05,194,0.11108,0.097326
briaire_05,194,0.11108,0.098326
briaire_05,194,0.11108,0.099326
briaire_05,194,0.11108,0.100326
briaire_05,194,0.11108,0.101326
briaire_05,195,0.11108,0.002247
briaire_05,195,0.11108,0.0043219999999999995
briaire_05,195,0.11108,0.0053219999999999995
briaire_05,195,0.11108,0.006320999999999999
briaire_05,195,0.11108,0.007320999999999999
briaire_05,195,0.11108,0.008321
briaire_05,195,0.11108,0.009321
briaire_05,195,0.11108,0.010321
briaire_05,195,0.11108,0.011321
briaire_05,195,0.11108,0.012320999999999999
briaire_05,195,0.11108,0.013321
briaire_05,195,0.11108,0.014320999999999999
briaire_05,195,0.11108,0.015321
briaire_05,195,0.11108,0.016321
briaire_05,195,0.11108,0.017321
briaire_05,195,0.11108,0.018321
briaire_05,195,0.11108,0.019320999999999998
briaire_05,195,0.11108,0.020321
briaire_05,195,0.11108,0.021321
briaire_05,195,0.11108,0.022321
briaire_05,195,0.11108,0.023320999999999998
briaire_05,195,0.11108,0.024321
briaire_05,195,0.11108,0.025321
briaire_05,195,0.11108,0.026320999999999997
briaire_05,195,0.11108,0.027320999999999998
briaire_05,195,0.11108,0.028321
briaire_05,195,0.11108,0.029321
briaire_05,195,0.11108,0.030320999999999997
briaire_05,195,0.11108,0.031321
briaire_05,195,0.11108,0.032320999999999996
briaire_05,195,0.11108,0.033320999999999996
briaire_05,195,0.11108,0.034321
briaire_05,195,0.11108,0.035321
briaire_05,195,0.11108,0.036321
briaire_05,195,0.11108,0.037321
briaire_05,195,0.11108,0.038321
briaire_05,195,0.11108,0.039320999999999995
briaire_05,195,0.11108,0.040320999999999996
briaire_05,195,0.11108,0.041321
briaire_05,195,0.11108,0.042321
briaire_05,195,0.11108,0.043321
briaire_05,195,0.11108,0.044321
briaire_05,195,0.11108,0.045321
briaire_05,195,0.11108,0.046321
briaire_05,195,0.11108,0.047320999999999995
briaire_05,195,0.11108,0.048320999999999996
briaire_05,195,0.11108,0.049321
briaire_05,195,0.11108,0.050321
briaire_05,195,0.11108,0.051321
briaire_05,195,0.11108,0.052321
briaire_05,195,0.11108,0.053321
briaire_05,195,0.11108,0.054320999999999994
briaire_05,195,0.11108,0.055320999999999995
briaire_05,195,0.11108,0.056320999999999996
briaire_05,195,0.11108,0.057321
briaire_05,195,0.11108,0.058321
briaire_05,195,0.11108,0.059321
briaire_05,195,0.11108,0.060321
briaire_05,195,0.11108,0.061321
briaire_05,195,0.11108,0.062320999999999994
briaire_05,195,0.11108,0.063321
briaire_05,195,0.11108,0.064321
briaire_05,195,0.11108,0.06532099999999999
briaire_05,195,0.11108,0.06632099999999999
briaire_05,195,0.11108,0.06732099999999999
briaire_05,195,0.11108,0.06832099999999999
briaire_05,195,0.11108,0.069321
briaire_05,195,0.11108,0.070321
briaire_05,195,0.11108,0.071321
briaire_05,195,0.11108,0.072321
briaire_05,195,0.11108,0.073321
briaire_05,195,0.11108,0.074321
briaire_05,195,0.11108,0.075321
briaire_05,195,0.11108,0.076321
briaire_05,195,0.11108,0.077321
briaire_05,195,0.11108,0.078321
briaire_05,195,0.11108,0.079321
briaire_05,195,0.11108,0.08032099999999999
briaire_05,195,0.11108,0.08132099999999999
briaire_05,195,0.11108,0.08232099999999999
briaire_05,195,0.11108,0.08332099999999999
briaire_05,195,0.11108,0.084321
briaire_05,195,0.11108,0.085321
briaire_05,195,0.11108,0.086321
briaire_05,195,0.11108,0.087321
briaire_05,195,0.11108,0.088321
briaire_05,195,0.11108,0.089321
briaire_05,195,0.11108,0.090321
briaire_05,195,0.11108,0.091321
briaire_05,195,0.11108,0.092321
briaire_05,195,0.11108,0.093321
briaire_05,195,0.11108,0.094321
briaire_05,195,0.11108,0.09532099999999999
briaire_05,195,0.11108,0.09632099999999999
briaire_05,195,0.11108,0.09732099999999999
briaire_05,195,0.11108,0.09832099999999999
briaire_05,195,0.11108,0.09932099999999999
briaire_05,195,0.11108,0.100321
briaire_05,195,0.11108,0.101321
briaire_05,196,0.11108,0.002252
briaire_05,196,0.11108,0.004338
briaire_05,196,0.11108,0.005339
briaire_05,196,0.11108,0.006338
briaire_05,196,0.11108,0.007338
briaire_05,196,0.11108,0.008338
briaire_05,196,0.11108,0.009337999999999999
briaire_05,196,0.11108,0.010338
briaire_05,196,0.11108,0.011337999999999999
briaire_05,196,0.11108,0.012338
briaire_05,196,0.11108,0.013338
briaire_05,196,0.11108,0.014338
briaire_05,196,0.11108,0.015338
briaire_05,196,0.11108,0.016338
briaire_05,196,0.11108,0.017338
briaire_05,196,0.11108,0.018338
briaire_05,196,0.11108,0.019337999999999998
briaire_05,196,0.11108,0.020338
briaire_05,196,0.11108,0.021338
briaire_05,196,0.11108,0.022338
briaire_05,196,0.11108,0.023337999999999998
briaire_05,196,0.11108,0.024338
briaire_05,196,0.11108,0.025338
briaire_05,196,0.11108,0.026338
briaire_05,196,0.11108,0.027337999999999998
briaire_05,196,0.11108,0.028338
briaire_05,196,0.11108,0.029338
briaire_05,196,0.11108,0.030337999999999997
briaire_05,196,0.11108,0.031338
briaire_05,196,0.11108,0.032338
briaire_05,196,0.11108,0.033338
briaire_05,196,0.11108,0.034338
briaire_05,196,0.11108,0.035338
briaire_05,196,0.11108,0.036337999999999995
briaire_05,196,0.11108,0.037337999999999996
briaire_05,196,0.11108,0.038338
briaire_05,196,0.11108,0.039338
briaire_05,196,0.11108,0.040338
briaire_05,196,0.11108,0.041338
briaire_05,196,0.11108,0.042338
briaire_05,196,0.11108,0.043337999999999995
briaire_05,196,0.11108,0.044337999999999995
briaire_05,196,0.11108,0.045337999999999996
briaire_05,196,0.11108,0.046338
briaire_05,196,0.11108,0.047338
briaire_05,196,0.11108,0.048338
briaire_05,196,0.11108,0.049338
briaire_05,196,0.11108,0.050338
briaire_05,196,0.11108,0.051337999999999995
briaire_05,196,0.11108,0.052337999999999996
briaire_05,196,0.11108,0.053337999999999997
briaire_05,196,0.11108,0.054338
briaire_05,196,0.11108,0.055338
briaire_05,196,0.11108,0.056338
briaire_05,196,0.11108,0.057338
briaire_05,196,0.11108,0.058337999999999994
briaire_05,196,0.11108,0.059337999999999995
briaire_05,196,0.11108,0.060337999999999996
briaire_05,196,0.11108,0.061338
briaire_05,196,0.11108,0.062338
briaire_05,196,0.11108,0.06333799999999999
briaire_05,196,0.11108,0.06433799999999999
briaire_05,196,0.11108,0.065338
briaire_05,196,0.11108,0.066338
briaire_05,196,0.11108,0.067338
briaire_05,196,0.11108,0.068338
briaire_05,196,0.11108,0.069338
briaire_05,196,0.11108,0.070338
briaire_05,196,0.11108,0.071338
briaire_05,196,0.11108,0.072338
briaire_05,196,0.11108,0.073338
briaire_05,196,0.11108,0.074338
briaire_05,196,0.11108,0.075338
briaire_05,196,0.11108,0.076338
briaire_05,196,0.11108,0.07733799999999999
briaire_05,196,0.11108,0.07833799999999999
briaire_05,196,0.11108,0.07933799999999999
briaire_05,196,0.11108,0.08033799999999999
briaire_05,196,0.11108,0.081338
briaire_05,196,0.11108,0.082338
briaire_05,196,0.11108,0.083338
briaire_05,196,0.11108,0.084338
briaire_05,196,0.11108,0.085338
briaire_05,196,0.11108,0.086338
briaire_05,196,0.11108,0.087338
briaire_05,196,0.11108,0.088338
briaire_05,196,0.11108,0.089338
briaire_05,196,0.11108,0.090338
briaire_05,196,0.11108,0.091338
briaire_05,196,0.11108,0.09233799999999999
briaire_05,196,0.11108,0.09333799999999999
briaire_05,196,0.11108,0.09433799999999999
briaire_05,196,0.11108,0.09533799999999999
briaire_05,196,0.11108,0.096338
briaire_05,196,0.11108,0.097338
briaire_05,196,0.11108,0.098338
briaire_05,196,0.11108,0.099338
briaire_05,196,0.11108,0.100338
briaire_05,196,0.11108,0.101338
briaire_05,197,0.11108,0.002251
briaire_05,197,0.11108,0.004336
briaire_05,197,0.11108,0.005337
briaire_05,197,0.11108,0.0063349999999999995
briaire_05,197,0.11108,0.0073349999999999995
briaire_05,197,0.11108,0.008335
briaire_05,197,0.11108,0.009335
briaire_05,197,0.11108,0.010334999999999999
briaire_05,197,0.11108,0.011335
briaire_05,197,0.11108,0.012334999999999999
briaire_05,197,0.11108,0.013335
briaire_05,197,0.11108,0.014334999999999999
briaire_05,197,0.11108,0.015335
briaire_05,197,0.11108,0.016335
briaire_05,197,0.11108,0.017335
briaire_05,197,0.11108,0.018335
briaire_05,197,0.11108,0.019334999999999998
briaire_05,197,0.11108,0.020335
briaire_05,197,0.11108,0.021335
briaire_05,197,0.11108,0.022335
briaire_05,197,0.11108,0.023334999999999998
briaire_05,197,0.11108,0.024335
briaire_05,197,0.11108,0.025335
briaire_05,197,0.11108,0.026334999999999997
briaire_05,197,0.11108,0.027334999999999998
briaire_05,197,0.11108,0.028335
briaire_05,197,0.11108,0.029335
briaire_05,197,0.11108,0.030334999999999997
briaire_05,197,0.11108,0.031335
briaire_05,197,0.11108,0.032334999999999996
briaire_05,197,0.11108,0.033335
briaire_05,197,0.11108,0.034335
briaire_05,197,0.11108,0.035335
briaire_05,197,0.11108,0.036335
briaire_05,197,0.11108,0.037335
briaire_05,197,0.11108,0.038335
briaire_05,197,0.11108,0.039334999999999995
briaire_05,197,0.11108,0.040334999999999996
briaire_05,197,0.11108,0.041335
briaire_05,197,0.11108,0.042335
briaire_05,197,0.11108,0.043335
briaire_05,197,0.11108,0.044335
briaire_05,197,0.11108,0.045335
briaire_05,197,0.11108,0.046335
briaire_05,197,0.11108,0.047334999999999995
briaire_05,197,0.11108,0.048334999999999996
briaire_05,197,0.11108,0.049335
briaire_05,197,0.11108,0.050335
briaire_05,197,0.11108,0.051335
briaire_05,197,0.11108,0.052335
briaire_05,197,0.11108,0.053335
briaire_05,197,0.11108,0.054334999999999994
briaire_05,197,0.11108,0.055334999999999995
briaire_05,197,0.11108,0.056334999999999996
briaire_05,197,0.11108,0.057335
briaire_05,197,0.11108,0.058335
briaire_05,197,0.11108,0.059335
briaire_05,197,0.11108,0.060335
briaire_05,197,0.11108,0.061335
briaire_05,197,0.11108,0.062334999999999995
briaire_05,197,0.11108,0.063335
briaire_05,197,0.11108,0.064335
briaire_05,197,0.11108,0.06533499999999999
briaire_05,197,0.11108,0.06633499999999999
briaire_05,197,0.11108,0.06733499999999999
briaire_05,197,0.11108,0.06833499999999999
briaire_05,197,0.11108,0.069335
briaire_05,197,0.11108,0.070335
briaire_05,197,0.11108,0.071335
briaire_05,197,0.11108,0.072335
briaire_05,197,0.11108,0.073335
briaire_05,197,0.11108,0.074335
briaire_05,197,0.11108,0.075335
briaire_05,197,0.11108,0.076335
briaire_05,197,0.11108,0.077335
briaire_05,197,0.11108,0.078335
briaire_05,197,0.11108,0.079335
briaire_05,197,0.11108,0.08033499999999999
briaire_05,197,0.11108,0.08133499999999999
briaire_05,197,0.11108,0.08233499999999999
briaire_05,197,0.11108,0.08333499999999999
briaire_05,197,0.11108,0.084335
briaire_05,197,0.11108,0.085335
briaire_05,197,0.11108,0.086335
briaire_05,197,0.11108,0.087335
briaire_05,197,0.11108,0.088335
briaire_05,197,0.11108,0.089335
briaire_05,197,0.11108,0.090335
briaire_05,197,0.11108,0.091335
briaire_05,197,0.11108,0.092335
briaire_05,197,0.11108,0.093335
briaire_05,197,0.11108,0.094335
briaire_05,197,0.11108,0.09533499999999999
briaire_05,197,0.11108,0.09633499999999999
briaire_05,197,0.11108,0.09733499999999999
briaire_05,197,0.11108,0.09833499999999999
briaire_05,197,0.11108,0.09933499999999999
briaire_05,197,0.11108,0.100335
briaire_05,197,0.11108,0.101335
briaire_05,198,0.11108,0.002255
briaire_05,198,0.11108,0.004349
briaire_05,198,0.11108,0.00535
briaire_05,198,0.11108,0.0063479999999999995
briaire_05,198,0.11108,0.007349
briaire_05,198,0.11108,0.008348
briaire_05,198,0.11108,0.009349
briaire_05,198,0.11108,0.010348
briaire_05,198,0.11108,0.011347999999999999
briaire_05,198,0.11108,0.012348
briaire_05,198,0.11108,0.013347999999999999
briaire_05,198,0.11108,0.014348
briaire_05,198,0.11108,0.015347999999999999
briaire_05,198,0.11108,0.016347999999999998
briaire_05,198,0.11108,0.017348
briaire_05,198,0.11108,0.018348
briaire_05,198,0.11108,0.019348
briaire_05,198,0.11108,0.020347999999999998
briaire_05,198,0.11108,0.021348
briaire_05,198,0.11108,0.022348
briaire_05,198,0.11108,0.023347999999999997
briaire_05,198,0.11108,0.024347999999999998
briaire_05,198,0.11108,0.025348
briaire_05,198,0.11108,0.026348
briaire_05,198,0.11108,0.027347999999999997
briaire_05,198,0.11108,0.028347999999999998
briaire_05,198,0.11108,0.029348
briaire_05,198,0.11108,0.030348
briaire_05,198,0.11108,0.031348
briaire_05,198,0.11108,0.032348
briaire_05,198,0.11108,0.033347999999999996
briaire_05,198,0.11108,0.034348
briaire_05,198,0.11108,0.035348
briaire_05,198,0.11108,0.036348
briaire_05,198,0.11108,0.037348
briaire_05,198,0.11108,0.038348
briaire_05,198,0.11108,0.039348
briaire_05,198,0.11108,0.040347999999999995
briaire_05,198,0.11108,0.041347999999999996
briaire_05,198,0.11108,0.042348
briaire_05,198,0.11108,0.043348
briaire_05,198,0.11108,0.044348
briaire_05,198,0.11108,0.045348
briaire_05,198,0.11108,0.046348
briaire_05,198,0.11108,0.047348
briaire_05,198,0.11108,0.048347999999999995
briaire_05,198,0.11108,0.049347999999999996
briaire_05,198,0.11108,0.050348
briaire_05,198,0.11108,0.051348
briaire_05,198,0.11108,0.052348
briaire_05,198,0.11108,0.053348
briaire_05,198,0.11108,0.054348
briaire_05,198,0.11108,0.055347999999999994
briaire_05,198,0.11108,0.056347999999999995
briaire_05,198,0.11108,0.057347999999999996
briaire_05,198,0.11108,0.058348
briaire_05,198,0.11108,0.059348
briaire_05,198,0.11108,0.060348
briaire_05,198,0.11108,0.061348
briaire_05,198,0.11108,0.062348
briaire_05,198,0.11108,0.063348
briaire_05,198,0.11108,0.064348
briaire_05,198,0.11108,0.065348
briaire_05,198,0.11108,0.06634799999999999
briaire_05,198,0.11108,0.06734799999999999
briaire_05,198,0.11108,0.06834799999999999
briaire_05,198,0.11108,0.06934799999999999
briaire_05,198,0.11108,0.070348
briaire_05,198,0.11108,0.071348
briaire_05,198,0.11108,0.072348
briaire_05,198,0.11108,0.073348
briaire_05,198,0.11108,0.074348
briaire_05,198,0.11108,0.075348
briaire_05,198,0.11108,0.076348
briaire_05,198,0.11108,0.077348
briaire_05,198,0.11108,0.078348
briaire_05,198,0.11108,0.079348
briaire_05,198,0.11108,0.080348
briaire_05,198,0.11108,0.08134799999999999
briaire_05,198,0.11108,0.08234799999999999
briaire_05,198,0.11108,0.08334799999999999
briaire_05,198,0.11108,0.08434799999999999
briaire_05,198,0.11108,0.085348
briaire_05,198,0.11108,0.086348
briaire_05,198,0.11108,0.087348
briaire_05,198,0.11108,0.088348
briaire_05,198,0.11108,0.089348
briaire_05,198,0.11108,0.090348
briaire_05,198,0.11108,0.091348
briaire_05,198,0.11108,0.092348
briaire_05,198,0.11108,0.093348
briaire_05,198,0.11108,0.094348
briaire_05,198,0.11108,0.095348
briaire_05,198,0.11108,0.09634799999999999
briaire_05,198,0.11108,0.09734799999999999
briaire_05,198,0.11108,0.09834799999999999
briaire_05,198,0.11108,0.09934799999999999
briaire_05,198,0.11108,0.10034799999999999
briaire_05,198,0.11108,0.101348
briaire_05,199,0.11108,0.002267
briaire_05,199,0.11108,0.004294
briaire_05,199,0.11108,0.006291
briaire_05,199,0.11108,0.008303
briaire_05,199,0.11108,0.010291
briaire_05,199,0.11108,0.012296999999999999
briaire_05,199,0.11108,0.014291
briaire_05,199,0.11108,0.016298
briaire_05,199,0.11108,0.018290999999999998
briaire_05,199,0.11108,0.020298
briaire_05,199,0.11108,0.022291
briaire_05,199,0.11108,0.024298
briaire_05,199,0.11108,0.026291
briaire_05,199,0.11108,0.028298
briaire_05,199,0.11108,0.030291
briaire_05,199,0.11108,0.032298
briaire_05,199,0.11108,0.034290999999999995
briaire_05,199,0.11108,0.036298
briaire_05,199,0.11108,0.038291
briaire_05,199,0.11108,0.040298
briaire_05,199,0.11108,0.042290999999999995
briaire_05,199,0.11108,0.044298
briaire_05,199,0.11108,0.046291
briaire_05,199,0.11108,0.048298
briaire_05,199,0.11108,0.050290999999999995
briaire_05,199,0.11108,0.052298
briaire_05,199,0.11108,0.054291
briaire_05,199,0.11108,0.056298
briaire_05,199,0.11108,0.058290999999999996
briaire_05,199,0.11108,0.060298
briaire_05,199,0.11108,0.062291
briaire_05,199,0.11108,0.064298
briaire_05,199,0.11108,0.066291
briaire_05,199,0.11108,0.068298
briaire_05,199,0.11108,0.07029099999999999
briaire_05,199,0.11108,0.072298
briaire_05,199,0.11108,0.074291
briaire_05,199,0.11108,0.07629799999999999
briaire_05,199,0.11108,0.078291
briaire_05,199,0.11108,0.080298
briaire_05,199,0.11108,0.082291
briaire_05,199,0.11108,0.084298
briaire_05,199,0.11108,0.08629099999999999
briaire_05,199,0.11108,0.088298
briaire_05,199,0.11108,0.090291
briaire_05,199,0.11108,0.09229799999999999
briaire_05,199,0.11108,0.094291
briaire_05,199,0.11108,0.096298
briaire_05,199,0.11108,0.09829099999999999
briaire_05,199,0.11108,0.100298
briaire_05,200,0.11108,0.002264
briaire_05,200,0.11108,0.004288999999999999
briaire_05,200,0.11108,0.006286
briaire_05,200,0.11108,0.008295
briaire_05,200,0.11108,0.010286
briaire_05,200,0.11108,0.012291999999999999
briaire_05,200,0.11108,0.014286
briaire_05,200,0.11108,0.016292
briaire_05,200,0.11108,0.018286
briaire_05,200,0.11108,0.020291999999999998
briaire_05,200,0.11108,0.022286
briaire_05,200,0.11108,0.024291999999999998
briaire_05,200,0.11108,0.026286
briaire_05,200,0.11108,0.028291999999999998
briaire_05,200,0.11108,0.030285999999999997
briaire_05,200,0.11108,0.032292
briaire_05,200,0.11108,0.034286
briaire_05,200,0.11108,0.036292
briaire_05,200,0.11108,0.038286
briaire_05,200,0.11108,0.040292
briaire_05,200,0.11108,0.042286
briaire_05,200,0.11108,0.044292
briaire_05,200,0.11108,0.046286
briaire_05,200,0.11108,0.048291999999999995
briaire_05,200,0.11108,0.050286
briaire_05,200,0.11108,0.052292
briaire_05,200,0.11108,0.054286
briaire_05,200,0.11108,0.056291999999999995
briaire_05,200,0.11108,0.058286
briaire_05,200,0.11108,0.060292
briaire_05,200,0.11108,0.062285999999999994
briaire_05,200,0.11108,0.064292
briaire_05,200,0.11108,0.066286
briaire_05,200,0.11108,0.06829199999999999
briaire_05,200,0.11108,0.070286
briaire_05,200,0.11108,0.072292
briaire_05,200,0.11108,0.07428599999999999
briaire_05,200,0.11108,0.076292
briaire_05,200,0.11108,0.078286
briaire_05,200,0.11108,0.080292
briaire_05,200,0.11108,0.082286
briaire_05,200,0.11108,0.08429199999999999
briaire_05,200,0.11108,0.086286
briaire_05,200,0.11108,0.088292
briaire_05,200,0.11108,0.09028599999999999
briaire_05,200,0.11108,0.092292
briaire_05,200,0.11108,0.094286
briaire_05,200,0.11108,0.09629199999999999
briaire_05,200,0.11108,0.098286
briaire_05,200,0.11108,0.10029199999999999
briaire_05,201,0.11108,0.002268
briaire_05,201,0.11108,0.0042959999999999995
briaire_05,201,0.11108,0.006292
briaire_05,201,0.11108,0.0083
briaire_05,201,0.11108,0.010291999999999999
briaire_05,201,0.11108,0.012299
briaire_05,201,0.11108,0.014292
briaire_05,201,0.11108,0.016299
briaire_05,201,0.11108,0.018292
briaire_05,201,0.11108,0.020298999999999998
briaire_05,201,0.11108,0.022292
briaire_05,201,0.11108,0.024298999999999998
briaire_05,201,0.11108,0.026292
briaire_05,201,0.11108,0.028298999999999998
briaire_05,201,0.11108,0.030292
briaire_05,201,0.11108,0.032299
briaire_05,201,0.11108,0.034291999999999996
briaire_05,201,0.11108,0.036299
briaire_05,201,0.11108,0.038292
briaire_05,201,0.11108,0.040299
briaire_05,201,0.11108,0.042291999999999996
briaire_05,201,0.11108,0.044299
briaire_05,201,0.11108,0.046292
briaire_05,201,0.11108,0.048298999999999995
briaire_05,201,0.11108,0.050291999999999996
briaire_05,201,0.11108,0.052299
briaire_05,201,0.11108,0.054292
briaire_05,201,0.11108,0.056298999999999995
briaire_05,201,0.11108,0.058292
briaire_05,201,0.11108,0.060299
briaire_05,201,0.11108,0.062292
briaire_05,201,0.11108,0.064299
briaire_05,201,0.11108,0.066292
briaire_05,201,0.11108,0.068299
briaire_05,201,0.11108,0.070292
briaire_05,201,0.11108,0.072299
briaire_05,201,0.11108,0.074292
briaire_05,201,0.11108,0.07629899999999999
briaire_05,201,0.11108,0.078292
briaire_05,201,0.11108,0.080299
briaire_05,201,0.11108,0.08229199999999999
briaire_05,201,0.11108,0.084299
briaire_05,201,0.11108,0.086292
briaire_05,201,0.11108,0.088299
briaire_05,201,0.11108,0.090292
briaire_05,201,0.11108,0.09229899999999999
briaire_05,201,0.11108,0.094292
briaire_05,201,0.11108,0.096299
briaire_05,201,0.11108,0.09829199999999999
briaire_05,201,0.11108,0.100299
briaire_05,202,0.11108,0.002271
briaire_05,202,0.11108,0.0043
briaire_05,202,0.11108,0.006297
briaire_05,202,0.11108,0.008305
briaire_05,202,0.11108,0.010296999999999999
briaire_05,202,0.11108,0.012303
briaire_05,202,0.11108,0.014296999999999999
briaire_05,202,0.11108,0.016304
briaire_05,202,0.11108,0.018297
briaire_05,202,0.11108,0.020304
briaire_05,202,0.11108,0.022296999999999997
briaire_05,202,0.11108,0.024304
briaire_05,202,0.11108,0.026296999999999997
briaire_05,202,0.11108,0.028304
briaire_05,202,0.11108,0.030296999999999998
briaire_05,202,0.11108,0.032304
briaire_05,202,0.11108,0.034297
briaire_05,202,0.11108,0.036303999999999996
briaire_05,202,0.11108,0.038297
briaire_05,202,0.11108,0.040304
briaire_05,202,0.11108,0.042297
briaire_05,202,0.11108,0.044303999999999996
briaire_05,202,0.11108,0.046297
briaire_05,202,0.11108,0.048304
briaire_05,202,0.11108,0.050296999999999994
briaire_05,202,0.11108,0.052303999999999996
briaire_05,202,0.11108,0.054297
briaire_05,202,0.11108,0.056304
briaire_05,202,0.11108,0.058296999999999995
briaire_05,202,0.11108,0.060303999999999996
briaire_05,202,0.11108,0.062297
briaire_05,202,0.11108,0.064304
briaire_05,202,0.11108,0.066297
briaire_05,202,0.11108,0.068304
briaire_05,202,0.11108,0.070297
briaire_05,202,0.11108,0.072304
briaire_05,202,0.11108,0.074297
briaire_05,202,0.11108,0.076304
briaire_05,202,0.11108,0.07829699999999999
briaire_05,202,0.11108,0.080304
briaire_05,202,0.11108,0.082297
briaire_05,202,0.11108,0.08430399999999999
briaire_05,202,0.11108,0.086297
briaire_05,202,0.11108,0.088304
briaire_05,202,0.11108,0.090297
briaire_05,202,0.11108,0.092304
briaire_05,202,0.11108,0.09429699999999999
briaire_05,202,0.11108,0.096304
briaire_05,202,0.11108,0.098297
briaire_05,202,0.11108,0.10030399999999999
briaire_05,203,0.11108,0.002261
briaire_05,203,0.11108,0.004286
briaire_05,203,0.11108,0.0062829999999999995
briaire_05,203,0.11108,0.008284
briaire_05,203,0.11108,0.010282999999999999
briaire_05,203,0.11108,0.012282999999999999
briaire_05,203,0.11108,0.014282999999999999
briaire_05,203,0.11108,0.016283
briaire_05,203,0.11108,0.018283
briaire_05,203,0.11108,0.020283
briaire_05,203,0.11108,0.022283
briaire_05,203,0.11108,0.024283
briaire_05,203,0.11108,0.026282999999999997
briaire_05,203,0.11108,0.028283
briaire_05,203,0.11108,0.030282999999999997
briaire_05,203,0.11108,0.032283
briaire_05,203,0.11108,0.034283
briaire_05,203,0.11108,0.036282999999999996
briaire_05,203,0.11108,0.038283
briaire_05,203,0.11108,0.040283
briaire_05,203,0.11108,0.042283
briaire_05,203,0.11108,0.044282999999999996
briaire_05,203,0.11108,0.046283
briaire_05,203,0.11108,0.048283
briaire_05,203,0.11108,0.050282999999999994
briaire_05,203,0.11108,0.052282999999999996
briaire_05,203,0.11108,0.054283
briaire_05,203,0.11108,0.056283
briaire_05,203,0.11108,0.058282999999999995
briaire_05,203,0.11108,0.060282999999999996
briaire_05,203,0.11108,0.062283
briaire_05,203,0.11108,0.06428299999999999
briaire_05,203,0.11108,0.066283
briaire_05,203,0.11108,0.068283
briaire_05,203,0.11108,0.070283
briaire_05,203,0.11108,0.072283
briaire_05,203,0.11108,0.074283
briaire_05,203,0.11108,0.07628299999999999
briaire_05,203,0.11108,0.07828299999999999
briaire_05,203,0.11108,0.080283
briaire_05,203,0.11108,0.082283
briaire_05,203,0.11108,0.084283
briaire_05,203,0.11108,0.086283
briaire_05,203,0.11108,0.088283
briaire_05,203,0.11108,0.090283
briaire_05,203,0.11108,0.09228299999999999
briaire_05,203,0.11108,0.09428299999999999
briaire_05,203,0.11108,0.096283
briaire_05,203,0.11108,0.098283
briaire_05,203,0.11108,0.100283
briaire_05,204,0.11108,0.0022979999999999997
briaire_05,204,0.11108,0.009448
briaire_05,204,0.11108,0.015358
briaire_05,204,0.11108,0.025377
briaire_05,204,0.11108,0.033384
briaire_05,204,0.11108,0.041364
briaire_05,204,0.11108,0.051355
briaire_05,204,0.11108,0.063347
briaire_05,204,0.11108,0.077355
briaire_05,204,0.11108,0.089347
briaire_05,205,0.11108,0.00226
briaire_05,205,0.11108,0.004288999999999999
briaire_05,205,0.11108,0.006285
briaire_05,205,0.11108,0.008286
briaire_05,205,0.11108,0.010284999999999999
briaire_05,205,0.11108,0.012286
briaire_05,205,0.11108,0.014284999999999999
briaire_05,205,0.11108,0.016285
briaire_05,205,0.11108,0.018285
briaire_05,205,0.11108,0.020284999999999997
briaire_05,205,0.11108,0.022285
briaire_05,205,0.11108,0.024284999999999998
