stimulation info,run,time / ms,membrane potential / mV
100 us; monophasic; threshold,3.0,1.285,-64.86756037794169
100 us; monophasic; threshold,4.0,1.285,-66.39724864104959
100 us; monophasic; threshold,5.0,1.285,-43.39046557266256
100 us; monophasic; threshold,6.0,1.285,0.030840994385411682
100 us; monophasic; threshold,7.0,1.285,-65.07271399546168
100 us; monophasic; threshold,8.0,1.285,-62.06447205025311
100 us; monophasic; threshold,9.0,1.285,-53.04749672879056
100 us; monophasic; threshold,0.0,1.2899999999999998,-65.05680771035772
100 us; monophasic; threshold,1.0,1.2899999999999998,-65.47013704366313
100 us; monophasic; threshold,2.0,1.2899999999999998,-65.68191560092409
100 us; monophasic; threshold,3.0,1.2899999999999998,-64.92529219910259
100 us; monophasic; threshold,4.0,1.2899999999999998,-66.36917483530249
100 us; monophasic; threshold,5.0,1.2899999999999998,-45.52966663012375
100 us; monophasic; threshold,6.0,1.2899999999999998,-2.3647940766917577
100 us; monophasic; threshold,7.0,1.2899999999999998,-65.04785301463934
100 us; monophasic; threshold,8.0,1.2899999999999998,-61.4885736745298
100 us; monophasic; threshold,9.0,1.2899999999999998,-51.14957826893623
100 us; monophasic; threshold,0.0,1.295,-65.0606981180215
100 us; monophasic; threshold,1.0,1.295,-65.51042738310899
100 us; monophasic; threshold,2.0,1.295,-65.62951041341128
100 us; monophasic; threshold,3.0,1.295,-65.17394488731662
100 us; monophasic; threshold,4.0,1.295,-66.40415836842945
100 us; monophasic; threshold,5.0,1.295,-47.39091495338291
100 us; monophasic; threshold,6.0,1.295,-4.593751125520311
100 us; monophasic; threshold,7.0,1.295,-65.07156778311784
100 us; monophasic; threshold,8.0,1.295,-60.88720704251726
100 us; monophasic; threshold,9.0,1.295,-49.398468865587866
100 us; monophasic; threshold,0.0,1.2999999999999998,-65.18560990567886
100 us; monophasic; threshold,1.0,1.2999999999999998,-65.78730600137735
100 us; monophasic; threshold,2.0,1.2999999999999998,-65.76801293720298
100 us; monophasic; threshold,3.0,1.2999999999999998,-65.2034164805659
100 us; monophasic; threshold,4.0,1.2999999999999998,-66.68858426226116
100 us; monophasic; threshold,5.0,1.2999999999999998,-49.15411228411422
100 us; monophasic; threshold,6.0,1.2999999999999998,-6.92256550073863
100 us; monophasic; threshold,7.0,1.2999999999999998,-64.90866422735552
100 us; monophasic; threshold,8.0,1.2999999999999998,-59.80519058041134
100 us; monophasic; threshold,9.0,1.2999999999999998,-47.3381506732263
100 us; monophasic; threshold,0.0,1.305,-65.02366084165965
100 us; monophasic; threshold,1.0,1.305,-66.05738020177338
100 us; monophasic; threshold,2.0,1.305,-65.62300816605551
100 us; monophasic; threshold,3.0,1.305,-65.305219037619
100 us; monophasic; threshold,4.0,1.305,-66.70300566846237
100 us; monophasic; threshold,5.0,1.305,-50.99917534352557
100 us; monophasic; threshold,6.0,1.305,-9.504176401378787
100 us; monophasic; threshold,7.0,1.305,-64.80895912470072
100 us; monophasic; threshold,8.0,1.305,-58.95553370682357
100 us; monophasic; threshold,9.0,1.305,-44.931074561656715
100 us; monophasic; threshold,0.0,1.3099999999999998,-64.90464532422082
100 us; monophasic; threshold,1.0,1.3099999999999998,-65.9537718282567
100 us; monophasic; threshold,2.0,1.3099999999999998,-65.70025400840697
100 us; monophasic; threshold,3.0,1.3099999999999998,-65.30218176130109
100 us; monophasic; threshold,4.0,1.3099999999999998,-66.63961678024508
100 us; monophasic; threshold,5.0,1.3099999999999998,-53.021525559745186
100 us; monophasic; threshold,6.0,1.3099999999999998,-11.980259397036432
100 us; monophasic; threshold,7.0,1.3099999999999998,-64.59799156166879
100 us; monophasic; threshold,8.0,1.3099999999999998,-58.27097747467857
100 us; monophasic; threshold,9.0,1.3099999999999998,-41.95589480213755
100 us; monophasic; threshold,0.0,1.315,-64.96113695035838
100 us; monophasic; threshold,1.0,1.315,-66.06372519275051
100 us; monophasic; threshold,2.0,1.315,-65.66048078870047
100 us; monophasic; threshold,3.0,1.315,-65.04514658677165
100 us; monophasic; threshold,4.0,1.315,-66.90855150303162
100 us; monophasic; threshold,5.0,1.315,-54.653713750303986
100 us; monophasic; threshold,6.0,1.315,-14.405811588486252
100 us; monophasic; threshold,7.0,1.315,-64.42688463497942
100 us; monophasic; threshold,8.0,1.315,-57.26864950839468
100 us; monophasic; threshold,9.0,1.315,-38.5265454467813
100 us; monophasic; threshold,0.0,1.32,-64.88353309503043
100 us; monophasic; threshold,1.0,1.32,-66.10935952985747
100 us; monophasic; threshold,2.0,1.32,-65.91213091707583
100 us; monophasic; threshold,3.0,1.32,-64.95099627001237
100 us; monophasic; threshold,4.0,1.32,-66.7759722167066
100 us; monophasic; threshold,5.0,1.32,-56.219159522098764
100 us; monophasic; threshold,6.0,1.32,-16.803965360983927
100 us; monophasic; threshold,7.0,1.32,-64.39412761264036
100 us; monophasic; threshold,8.0,1.32,-55.93389349183196
100 us; monophasic; threshold,9.0,1.32,-35.10526526645674
100 us; monophasic; threshold,0.0,1.3249999999999997,-64.58166876386986
100 us; monophasic; threshold,1.0,1.3249999999999997,-66.02259009765069
100 us; monophasic; threshold,2.0,1.3249999999999997,-66.15581228990463
100 us; monophasic; threshold,3.0,1.3249999999999997,-65.37791553918164
100 us; monophasic; threshold,4.0,1.3249999999999997,-67.12120639501752
100 us; monophasic; threshold,5.0,1.3249999999999997,-58.06276368825312
100 us; monophasic; threshold,6.0,1.3249999999999997,-19.17559315659541
100 us; monophasic; threshold,7.0,1.3249999999999997,-64.36334570492564
100 us; monophasic; threshold,8.0,1.3249999999999997,-54.521186579368674
100 us; monophasic; threshold,9.0,1.3249999999999997,-31.025554961820674
100 us; monophasic; threshold,0.0,1.3299999999999998,-64.49796482263878
100 us; monophasic; threshold,1.0,1.3299999999999998,-65.97735612177293
100 us; monophasic; threshold,2.0,1.3299999999999998,-66.31648640583484
100 us; monophasic; threshold,3.0,1.3299999999999998,-65.78517476899565
100 us; monophasic; threshold,4.0,1.3299999999999998,-67.21668021566853
100 us; monophasic; threshold,5.0,1.3299999999999998,-59.426654587886404
100 us; monophasic; threshold,6.0,1.3299999999999998,-21.55671393143989
100 us; monophasic; threshold,7.0,1.3299999999999998,-64.30767951055421
100 us; monophasic; threshold,8.0,1.3299999999999998,-52.86717680902303
100 us; monophasic; threshold,9.0,1.3299999999999998,-26.378512742166933
100 us; monophasic; threshold,0.0,1.3349999999999997,-64.35092312462758
100 us; monophasic; threshold,1.0,1.3349999999999997,-65.75077128999725
100 us; monophasic; threshold,2.0,1.3349999999999997,-66.66159371822957
100 us; monophasic; threshold,3.0,1.3349999999999997,-65.83851830212784
100 us; monophasic; threshold,4.0,1.3349999999999997,-67.07556680716748
100 us; monophasic; threshold,5.0,1.3349999999999997,-60.62052194437901
100 us; monophasic; threshold,6.0,1.3349999999999997,-23.796006584254595
100 us; monophasic; threshold,7.0,1.3349999999999997,-64.26565719293816
100 us; monophasic; threshold,8.0,1.3349999999999997,-50.91765764584376
100 us; monophasic; threshold,9.0,1.3349999999999997,-21.376360200501804
100 us; monophasic; threshold,0.0,1.3399999999999999,-64.17320839905442
100 us; monophasic; threshold,1.0,1.3399999999999999,-65.28299013327398
100 us; monophasic; threshold,2.0,1.3399999999999999,-66.7261192151675
100 us; monophasic; threshold,3.0,1.3399999999999999,-65.76024221672581
100 us; monophasic; threshold,4.0,1.3399999999999999,-66.99245372220022
100 us; monophasic; threshold,5.0,1.3399999999999999,-61.83238978179534
100 us; monophasic; threshold,6.0,1.3399999999999999,-26.098977553418113
100 us; monophasic; threshold,7.0,1.3399999999999999,-64.1180726974819
100 us; monophasic; threshold,8.0,1.3399999999999999,-48.6819985874129
100 us; monophasic; threshold,9.0,1.3399999999999999,-15.803981485190258
100 us; monophasic; threshold,0.0,1.3449999999999998,-64.17520499090692
100 us; monophasic; threshold,1.0,1.3449999999999998,-65.12062311370111
100 us; monophasic; threshold,2.0,1.3449999999999998,-66.8173813955058
100 us; monophasic; threshold,3.0,1.3449999999999998,-65.60268940839397
100 us; monophasic; threshold,4.0,1.3449999999999998,-66.88223475606881
100 us; monophasic; threshold,5.0,1.3449999999999998,-63.03718043364112
100 us; monophasic; threshold,6.0,1.3449999999999998,-28.276897853176127
100 us; monophasic; threshold,7.0,1.3449999999999998,-64.19023757376809
100 us; monophasic; threshold,8.0,1.3449999999999998,-46.20828345853615
100 us; monophasic; threshold,9.0,1.3449999999999998,-9.564076872946073
100 us; monophasic; threshold,0.0,1.3499999999999999,-64.46715530276049
100 us; monophasic; threshold,1.0,1.3499999999999999,-65.13509678737925
100 us; monophasic; threshold,2.0,1.3499999999999999,-66.85825148728328
100 us; monophasic; threshold,3.0,1.3499999999999999,-65.98836998547779
100 us; monophasic; threshold,4.0,1.3499999999999999,-67.13068122257573
100 us; monophasic; threshold,5.0,1.3499999999999999,-63.942425121123094
100 us; monophasic; threshold,6.0,1.3499999999999999,-30.438019528520933
100 us; monophasic; threshold,7.0,1.3499999999999999,-64.42434979980602
100 us; monophasic; threshold,8.0,1.3499999999999999,-43.40206059391518
100 us; monophasic; threshold,9.0,1.3499999999999999,-3.234999304197817
100 us; monophasic; threshold,0.0,1.3549999999999998,-64.7030833909844
100 us; monophasic; threshold,1.0,1.3549999999999998,-65.21119587359208
100 us; monophasic; threshold,2.0,1.3549999999999998,-66.58446413725363
100 us; monophasic; threshold,3.0,1.3549999999999998,-65.94415656594563
100 us; monophasic; threshold,4.0,1.3549999999999998,-67.26435192511214
100 us; monophasic; threshold,5.0,1.3549999999999998,-64.92739270970522
100 us; monophasic; threshold,6.0,1.3549999999999998,-32.927564151629866
100 us; monophasic; threshold,7.0,1.3549999999999998,-64.4725416990498
100 us; monophasic; threshold,8.0,1.3549999999999998,-40.18497358358488
100 us; monophasic; threshold,9.0,1.3549999999999998,2.67287926254354
100 us; monophasic; threshold,0.0,1.3599999999999999,-64.94937658917178
100 us; monophasic; threshold,1.0,1.3599999999999999,-65.0227008031983
100 us; monophasic; threshold,2.0,1.3599999999999999,-66.03013128910372
100 us; monophasic; threshold,3.0,1.3599999999999999,-65.8371290081197
100 us; monophasic; threshold,4.0,1.3599999999999999,-67.16651648617265
100 us; monophasic; threshold,5.0,1.3599999999999999,-65.69436957962732
100 us; monophasic; threshold,6.0,1.3599999999999999,-35.1841430642084
100 us; monophasic; threshold,7.0,1.3599999999999999,-64.37484041017376
100 us; monophasic; threshold,8.0,1.3599999999999999,-36.49757156258113
100 us; monophasic; threshold,9.0,1.3599999999999999,7.945205612827719
100 us; monophasic; threshold,0.0,1.3649999999999998,-64.71723615667575
100 us; monophasic; threshold,1.0,1.3649999999999998,-65.01649545634004
100 us; monophasic; threshold,2.0,1.3649999999999998,-65.77724561400905
100 us; monophasic; threshold,3.0,1.3649999999999998,-66.07534885778236
100 us; monophasic; threshold,4.0,1.3649999999999998,-67.01379185872005
100 us; monophasic; threshold,5.0,1.3649999999999998,-66.406804910037
100 us; monophasic; threshold,6.0,1.3649999999999998,-37.368531484383695
100 us; monophasic; threshold,7.0,1.3649999999999998,-64.52518059421043
100 us; monophasic; threshold,8.0,1.3649999999999998,-32.50000961596165
100 us; monophasic; threshold,9.0,1.3649999999999998,12.016625278485657
100 us; monophasic; threshold,0.0,1.3699999999999999,-64.82047532947641
100 us; monophasic; threshold,1.0,1.3699999999999999,-65.13713617224025
100 us; monophasic; threshold,2.0,1.3699999999999999,-65.99287520484792
100 us; monophasic; threshold,3.0,1.3699999999999999,-66.29878201816925
100 us; monophasic; threshold,4.0,1.3699999999999999,-67.1198826681131
100 us; monophasic; threshold,5.0,1.3699999999999999,-67.10402111019108
100 us; monophasic; threshold,6.0,1.3699999999999999,-39.568210658811054
100 us; monophasic; threshold,7.0,1.3699999999999999,-64.21058635199618
100 us; monophasic; threshold,8.0,1.3699999999999999,-27.668695623195827
100 us; monophasic; threshold,9.0,1.3699999999999999,15.175701978244899
100 us; monophasic; threshold,0.0,1.375,-64.93945709193835
100 us; monophasic; threshold,1.0,1.375,-65.20951773859979
100 us; monophasic; threshold,2.0,1.375,-65.94741595850364
100 us; monophasic; threshold,3.0,1.375,-66.41979787415478
100 us; monophasic; threshold,4.0,1.375,-67.28901657424615
100 us; monophasic; threshold,5.0,1.375,-67.57691094027174
100 us; monophasic; threshold,6.0,1.375,-41.75860478899947
100 us; monophasic; threshold,7.0,1.375,-63.805641509856514
100 us; monophasic; threshold,8.0,1.375,-22.23009179973954
100 us; monophasic; threshold,9.0,1.375,17.234852061841
100 us; monophasic; threshold,0.0,1.38,-64.78137824264108
100 us; monophasic; threshold,1.0,1.38,-65.12875585715562
100 us; monophasic; threshold,2.0,1.38,-65.78296675900202
100 us; monophasic; threshold,3.0,1.38,-66.44387455877619
100 us; monophasic; threshold,4.0,1.38,-67.2238216298035
100 us; monophasic; threshold,5.0,1.38,-67.95928782947243
100 us; monophasic; threshold,6.0,1.38,-43.76435266165973
100 us; monophasic; threshold,7.0,1.38,-63.98737078955452
100 us; monophasic; threshold,8.0,1.38,-16.14821117359703
100 us; monophasic; threshold,9.0,1.38,18.360635372047394
100 us; monophasic; threshold,0.0,1.385,-64.73414019688006
100 us; monophasic; threshold,1.0,1.385,-64.92106067704881
100 us; monophasic; threshold,2.0,1.385,-65.82107515020455
100 us; monophasic; threshold,3.0,1.385,-66.25927392213995
100 us; monophasic; threshold,4.0,1.385,-67.16211598462658
100 us; monophasic; threshold,5.0,1.385,-68.7092378661317
100 us; monophasic; threshold,6.0,1.385,-45.63472741145837
100 us; monophasic; threshold,7.0,1.385,-63.982835195147494
100 us; monophasic; threshold,8.0,1.385,-9.483863641053595
100 us; monophasic; threshold,9.0,1.385,18.91507350236133
100 us; monophasic; threshold,0.0,1.39,-64.63868232632127
100 us; monophasic; threshold,1.0,1.39,-64.68698053220494
100 us; monophasic; threshold,2.0,1.39,-65.84924146416323
100 us; monophasic; threshold,3.0,1.39,-66.5109304403124
100 us; monophasic; threshold,4.0,1.39,-67.15334224971835
100 us; monophasic; threshold,5.0,1.39,-69.1823489382752
100 us; monophasic; threshold,6.0,1.39,-47.7072472613523
100 us; monophasic; threshold,7.0,1.39,-63.902525076898016
100 us; monophasic; threshold,8.0,1.39,-2.582005801415501
100 us; monophasic; threshold,9.0,1.39,18.87240426351261
100 us; monophasic; threshold,0.0,1.395,-64.35326277108403
100 us; monophasic; threshold,1.0,1.395,-64.74363613425547
100 us; monophasic; threshold,2.0,1.395,-66.17842223940526
100 us; monophasic; threshold,3.0,1.395,-66.44845987199581
100 us; monophasic; threshold,4.0,1.395,-66.92021955785084
100 us; monophasic; threshold,5.0,1.395,-69.56048008138018
100 us; monophasic; threshold,6.0,1.395,-49.75978720903993
100 us; monophasic; threshold,7.0,1.395,-63.404591756400464
100 us; monophasic; threshold,8.0,1.395,4.02742388248707
100 us; monophasic; threshold,9.0,1.395,18.42992373873382
100 us; monophasic; threshold,0.0,1.3999999999999997,-64.12191636374787
100 us; monophasic; threshold,1.0,1.3999999999999997,-64.8908015046212
100 us; monophasic; threshold,2.0,1.3999999999999997,-66.3504493555797
100 us; monophasic; threshold,3.0,1.3999999999999997,-66.48452072459317
100 us; monophasic; threshold,4.0,1.3999999999999997,-67.09339686766519
100 us; monophasic; threshold,5.0,1.3999999999999997,-69.99380593772854
100 us; monophasic; threshold,6.0,1.3999999999999997,-51.68656634915169
100 us; monophasic; threshold,7.0,1.3999999999999997,-63.19076795536413
100 us; monophasic; threshold,8.0,1.3999999999999997,9.875392781708266
100 us; monophasic; threshold,9.0,1.3999999999999997,17.764515692480124
100 us; monophasic; threshold,0.0,1.4049999999999998,-63.93878489045967
100 us; monophasic; threshold,1.0,1.4049999999999998,-64.92184115238314
100 us; monophasic; threshold,2.0,1.4049999999999998,-66.28944777106165
100 us; monophasic; threshold,3.0,1.4049999999999998,-66.25513685396089
100 us; monophasic; threshold,4.0,1.4049999999999998,-66.83082565765098
100 us; monophasic; threshold,5.0,1.4049999999999998,-70.37439976127482
100 us; monophasic; threshold,6.0,1.4049999999999998,-53.56547879816728
100 us; monophasic; threshold,7.0,1.4049999999999998,-63.19008931759804
100 us; monophasic; threshold,8.0,1.4049999999999998,14.723277598211613
100 us; monophasic; threshold,9.0,1.4049999999999998,16.96378723626706
100 us; monophasic; threshold,0.0,1.4099999999999997,-63.937784107569286
100 us; monophasic; threshold,1.0,1.4099999999999997,-64.96887320007667
100 us; monophasic; threshold,2.0,1.4099999999999997,-66.36400044188265
100 us; monophasic; threshold,3.0,1.4099999999999997,-66.02846850533186
100 us; monophasic; threshold,4.0,1.4099999999999997,-66.74912985547599
100 us; monophasic; threshold,5.0,1.4099999999999997,-70.78369687491471
100 us; monophasic; threshold,6.0,1.4099999999999997,-55.29475122451564
100 us; monophasic; threshold,7.0,1.4099999999999997,-63.646771867666736
100 us; monophasic; threshold,8.0,1.4099999999999997,18.098364978215095
100 us; monophasic; threshold,9.0,1.4099999999999997,16.020858068891865
100 us; monophasic; threshold,0.0,1.4149999999999998,-64.12797985846159
100 us; monophasic; threshold,1.0,1.4149999999999998,-64.89349884505373
100 us; monophasic; threshold,2.0,1.4149999999999998,-66.28296334749932
100 us; monophasic; threshold,3.0,1.4149999999999998,-65.8843648830717
100 us; monophasic; threshold,4.0,1.4149999999999998,-66.41436217469781
100 us; monophasic; threshold,5.0,1.4149999999999998,-71.13223727719608
100 us; monophasic; threshold,6.0,1.4149999999999998,-56.99486037741687
100 us; monophasic; threshold,7.0,1.4149999999999998,-63.708319502479725
100 us; monophasic; threshold,8.0,1.4149999999999998,20.360168279248793
100 us; monophasic; threshold,9.0,1.4149999999999998,14.409939531717873
100 us; monophasic; threshold,0.0,1.4199999999999997,-64.28064907425872
100 us; monophasic; threshold,1.0,1.4199999999999997,-65.16292133546959
100 us; monophasic; threshold,2.0,1.4199999999999997,-66.41664152192278
100 us; monophasic; threshold,3.0,1.4199999999999997,-65.66198678286881
100 us; monophasic; threshold,4.0,1.4199999999999997,-66.33528399015051
100 us; monophasic; threshold,5.0,1.4199999999999997,-71.31393708994663
100 us; monophasic; threshold,6.0,1.4199999999999997,-58.585695780436964
100 us; monophasic; threshold,7.0,1.4199999999999997,-63.13385599258092
100 us; monophasic; threshold,8.0,1.4199999999999997,21.667317733890815
100 us; monophasic; threshold,9.0,1.4199999999999997,12.592193160509703
100 us; monophasic; threshold,0.0,1.4249999999999998,-64.2235145359478
100 us; monophasic; threshold,1.0,1.4249999999999998,-65.02787810825195
100 us; monophasic; threshold,2.0,1.4249999999999998,-66.56001281824487
100 us; monophasic; threshold,3.0,1.4249999999999998,-65.39793266525457
100 us; monophasic; threshold,4.0,1.4249999999999998,-66.08449890270579
100 us; monophasic; threshold,5.0,1.4249999999999998,-71.54785223285302
100 us; monophasic; threshold,6.0,1.4249999999999998,-60.175525680303096
100 us; monophasic; threshold,7.0,1.4249999999999998,-62.8844379803035
100 us; monophasic; threshold,8.0,1.4249999999999998,22.22541520728496
100 us; monophasic; threshold,9.0,1.4249999999999998,10.671667647533813
100 us; monophasic; threshold,0.0,1.4299999999999997,-64.28023886694734
100 us; monophasic; threshold,1.0,1.4299999999999997,-64.78458345655406
100 us; monophasic; threshold,2.0,1.4299999999999997,-66.72623838792464
100 us; monophasic; threshold,3.0,1.4299999999999997,-64.97606007060736
100 us; monophasic; threshold,4.0,1.4299999999999997,-66.24945963497525
100 us; monophasic; threshold,5.0,1.4299999999999997,-71.6612820987792
100 us; monophasic; threshold,6.0,1.4299999999999997,-61.36417105002219
100 us; monophasic; threshold,7.0,1.4299999999999997,-62.7832270953394
100 us; monophasic; threshold,8.0,1.4299999999999997,22.0429672213152
100 us; monophasic; threshold,9.0,1.4299999999999997,8.72411017649529
100 us; monophasic; threshold,0.0,1.4349999999999998,-64.18375292414675
100 us; monophasic; threshold,1.0,1.4349999999999998,-64.85494788688163
100 us; monophasic; threshold,2.0,1.4349999999999998,-66.95048718579685
100 us; monophasic; threshold,3.0,1.4349999999999998,-64.9506107749557
100 us; monophasic; threshold,4.0,1.4349999999999998,-66.03290522614854
100 us; monophasic; threshold,5.0,1.4349999999999998,-71.81607217742089
100 us; monophasic; threshold,6.0,1.4349999999999998,-62.348905323706155
100 us; monophasic; threshold,7.0,1.4349999999999998,-62.92444080957272
100 us; monophasic; threshold,8.0,1.4349999999999998,21.78112870473222
100 us; monophasic; threshold,9.0,1.4349999999999998,6.517625617799915
100 us; monophasic; threshold,0.0,1.44,-64.11298524312807
100 us; monophasic; threshold,1.0,1.44,-64.93441645776008
100 us; monophasic; threshold,2.0,1.44,-66.91721594521927
100 us; monophasic; threshold,3.0,1.44,-64.81495580621974
100 us; monophasic; threshold,4.0,1.44,-65.97911140651362
100 us; monophasic; threshold,5.0,1.44,-71.85815241995866
100 us; monophasic; threshold,6.0,1.44,-63.13939174815544
100 us; monophasic; threshold,7.0,1.44,-62.91072693822727
100 us; monophasic; threshold,8.0,1.44,21.18979576602578
100 us; monophasic; threshold,9.0,1.44,4.329362968133325
100 us; monophasic; threshold,0.0,1.4449999999999998,-64.15073536473697
100 us; monophasic; threshold,1.0,1.4449999999999998,-65.10107537141273
100 us; monophasic; threshold,2.0,1.4449999999999998,-66.61223067340838
100 us; monophasic; threshold,3.0,1.4449999999999998,-64.33962644278616
100 us; monophasic; threshold,4.0,1.4449999999999998,-65.98518862269336
100 us; monophasic; threshold,5.0,1.4449999999999998,-71.9786637124054
100 us; monophasic; threshold,6.0,1.4449999999999998,-63.98651819479914
100 us; monophasic; threshold,7.0,1.4449999999999998,-62.84730045251534
100 us; monophasic; threshold,8.0,1.4449999999999998,20.44636005946663
100 us; monophasic; threshold,9.0,1.4449999999999998,2.057656002523291
100 us; monophasic; threshold,0.0,1.45,-64.05489954267678
100 us; monophasic; threshold,1.0,1.45,-64.87729658113005
100 us; monophasic; threshold,2.0,1.45,-66.2515038349083
100 us; monophasic; threshold,3.0,1.45,-64.55642224135849
100 us; monophasic; threshold,4.0,1.45,-66.18861901185221
100 us; monophasic; threshold,5.0,1.45,-72.38343162587809
100 us; monophasic; threshold,6.0,1.45,-64.80612417182337
100 us; monophasic; threshold,7.0,1.45,-62.68072904413326
100 us; monophasic; threshold,8.0,1.45,19.08702330986702
100 us; monophasic; threshold,9.0,1.45,-0.274801089916167
100 us; monophasic; threshold,0.0,1.4549999999999998,-63.84610902674378
100 us; monophasic; threshold,1.0,1.4549999999999998,-65.031462134347
100 us; monophasic; threshold,2.0,1.4549999999999998,-66.24435770535169
100 us; monophasic; threshold,3.0,1.4549999999999998,-64.52158893535227
100 us; monophasic; threshold,4.0,1.4549999999999998,-66.3701269710271
100 us; monophasic; threshold,5.0,1.4549999999999998,-72.59072757568487
100 us; monophasic; threshold,6.0,1.4549999999999998,-65.58411913473422
100 us; monophasic; threshold,7.0,1.4549999999999998,-62.715888803044905
100 us; monophasic; threshold,8.0,1.4549999999999998,17.505958654076906
100 us; monophasic; threshold,9.0,1.4549999999999998,-2.739281199943317
100 us; monophasic; threshold,0.0,1.46,-63.859771580664095
100 us; monophasic; threshold,1.0,1.46,-64.9588131294742
100 us; monophasic; threshold,2.0,1.46,-66.27635140317724
100 us; monophasic; threshold,3.0,1.46,-64.31647957034379
100 us; monophasic; threshold,4.0,1.46,-66.5773944135065
100 us; monophasic; threshold,5.0,1.46,-72.54141593408663
100 us; monophasic; threshold,6.0,1.46,-66.53925440312166
100 us; monophasic; threshold,7.0,1.46,-62.72905124624041
100 us; monophasic; threshold,8.0,1.46,15.51575250996884
100 us; monophasic; threshold,9.0,1.46,-5.126067177068827
100 us; monophasic; threshold,0.0,1.4649999999999999,-64.0124282445126
100 us; monophasic; threshold,1.0,1.4649999999999999,-64.89176779404237
100 us; monophasic; threshold,2.0,1.4649999999999999,-66.40732648237002
100 us; monophasic; threshold,3.0,1.4649999999999999,-64.33504175320245
100 us; monophasic; threshold,4.0,1.4649999999999999,-66.81624305732426
100 us; monophasic; threshold,5.0,1.4649999999999999,-72.6386705895629
100 us; monophasic; threshold,6.0,1.4649999999999999,-67.01725512503691
100 us; monophasic; threshold,7.0,1.4649999999999999,-62.7755794285533
100 us; monophasic; threshold,8.0,1.4649999999999999,13.371900575836587
100 us; monophasic; threshold,9.0,1.4649999999999999,-7.457322535486444
100 us; monophasic; threshold,0.0,1.47,-64.23729689615128
100 us; monophasic; threshold,1.0,1.47,-65.24417128726024
100 us; monophasic; threshold,2.0,1.47,-66.38858756496383
100 us; monophasic; threshold,3.0,1.47,-64.45159780775906
100 us; monophasic; threshold,4.0,1.47,-66.77796158507631
100 us; monophasic; threshold,5.0,1.47,-72.84684257052831
100 us; monophasic; threshold,6.0,1.47,-67.49311262816568
100 us; monophasic; threshold,7.0,1.47,-62.81134382511517
100 us; monophasic; threshold,8.0,1.47,11.402294481218798
100 us; monophasic; threshold,9.0,1.47,-9.8837853668337
100 us; monophasic; threshold,0.0,1.4749999999999999,-64.0465797856908
100 us; monophasic; threshold,1.0,1.4749999999999999,-65.48863850647486
100 us; monophasic; threshold,2.0,1.4749999999999999,-66.22281970218229
100 us; monophasic; threshold,3.0,1.4749999999999999,-64.2115371358841
100 us; monophasic; threshold,4.0,1.4749999999999999,-66.49982162879034
100 us; monophasic; threshold,5.0,1.4749999999999999,-73.15041876308298
100 us; monophasic; threshold,6.0,1.4749999999999999,-68.1980409305097
100 us; monophasic; threshold,7.0,1.4749999999999999,-63.003626043941665
100 us; monophasic; threshold,8.0,1.4749999999999999,9.192238809580404
100 us; monophasic; threshold,9.0,1.4749999999999999,-12.445910290890073
100 us; monophasic; threshold,0.0,1.48,-64.11193892103613
100 us; monophasic; threshold,1.0,1.48,-65.56807689074346
100 us; monophasic; threshold,2.0,1.48,-66.24689379502804
100 us; monophasic; threshold,3.0,1.48,-63.9106345912368
100 us; monophasic; threshold,4.0,1.48,-66.25600853916883
100 us; monophasic; threshold,5.0,1.48,-73.20849095519003
100 us; monophasic; threshold,6.0,1.48,-68.87250870026567
100 us; monophasic; threshold,7.0,1.48,-63.19924150257139
100 us; monophasic; threshold,8.0,1.48,6.83628785047099
100 us; monophasic; threshold,9.0,1.48,-14.661089276632778
100 us; monophasic; threshold,0.0,1.4849999999999997,-63.980440468846254
100 us; monophasic; threshold,1.0,1.4849999999999997,-65.74965054811071
100 us; monophasic; threshold,2.0,1.4849999999999997,-66.14758238290739
100 us; monophasic; threshold,3.0,1.4849999999999997,-63.893998553285385
100 us; monophasic; threshold,4.0,1.4849999999999997,-66.03436143017375
100 us; monophasic; threshold,5.0,1.4849999999999997,-73.38487978699357
100 us; monophasic; threshold,6.0,1.4849999999999997,-69.12631676740702
100 us; monophasic; threshold,7.0,1.4849999999999997,-63.53612244597408
100 us; monophasic; threshold,8.0,1.4849999999999997,4.424468178018748
100 us; monophasic; threshold,9.0,1.4849999999999997,-17.037684446198906
100 us; monophasic; threshold,0.0,1.4899999999999998,-64.00021666189173
100 us; monophasic; threshold,1.0,1.4899999999999998,-65.93996820455826
100 us; monophasic; threshold,2.0,1.4899999999999998,-66.10807582542628
100 us; monophasic; threshold,3.0,1.4899999999999998,-63.847648491637095
100 us; monophasic; threshold,4.0,1.4899999999999998,-65.95168332787605
100 us; monophasic; threshold,5.0,1.4899999999999998,-73.26320790355499
100 us; monophasic; threshold,6.0,1.4899999999999998,-69.62257081250175
100 us; monophasic; threshold,7.0,1.4899999999999998,-63.69549872510369
100 us; monophasic; threshold,8.0,1.4899999999999998,1.8460697648889792
100 us; monophasic; threshold,9.0,1.4899999999999998,-19.3106888739327
100 us; monophasic; threshold,0.0,1.4949999999999997,-63.864244610536716
100 us; monophasic; threshold,1.0,1.4949999999999997,-65.70085048794446
100 us; monophasic; threshold,2.0,1.4949999999999997,-66.15969090548592
100 us; monophasic; threshold,3.0,1.4949999999999997,-64.01724003922116
